ID,NightLord,Special,Name,Start_190,Treasure_800,Event_30*0,EventFlag,EvPat_30**,EvPatFlag,RotRew_500,Day1Loc,Day2Loc,Day1Boss,Day2Boss,extra1,extra2,ExtraLots
1181,9,4,[Straghess] Great Hollow (DLC),13000,8004,0,0,3600,8004,0,11001,12001,4968,4840,-1,-1,0:14 0:15001 0:15005 0:15100 0:15103 0:15105 3700:1100
1182,9,4,[Straghess] Great Hollow (DLC),13002,8006,530,7700,3600,8006,0,11000,12000,5203,5213,4924,-1,0:14 0:120 0:15002 0:15005 0:15101 0:15103 0:15105
1183,9,4,[Straghess] Great Hollow (DLC),13002,8000,0,0,3600,8000,0,11001,12001,4910,4975,-1,-1,0:14 0:15001 0:15004 0:15100 0:15102 0:15104
1184,9,4,[Straghess] Great Hollow (DLC),13002,8005,0,0,3600,8005,0,11000,12001,4958,4954,-1,-1,0:14 0:15002 0:15004 0:15100 0:15103 0:15105 3700:1100
1185,9,4,[Straghess] Great Hollow (DLC),13000,8011,530,7700,3600,8011,0,11002,12000,4810,4963,4910,-1,0:14 0:120 0:15001 0:15005 0:15100 0:15102 0:15105
1186,9,4,[Straghess] Great Hollow (DLC),13001,8003,560,7725,3600,8003,0,11001,12001,4951,4969,-1,-1,0:14 0:602 0:15002 0:15005 0:15100 0:15102 0:15104
1187,9,4,[Straghess] Great Hollow (DLC),13001,8001,510,7725,3600,8001,0,11001,12000,4790,5210,-1,-1,0:14 0:10000 0:15002 0:15003 0:15100 0:15103 0:15104
1188,9,4,[Straghess] Great Hollow (DLC),13001,8010,540,7705,3600,8010,0,11001,12001,4976,4955,-1,-1,0:14 0:603 0:15001 0:15004 0:15101 0:15102 0:15104 3700:1100
1189,9,4,[Straghess] Great Hollow (DLC),13001,8000,0,0,3600,8000,0,11002,12001,4950,4973,-1,-1,0:14 0:15002 0:15005 0:15101 0:15102 0:15105
1190,9,4,[Straghess] Great Hollow (DLC),13002,8007,530,7720,3600,8007,0,11001,12001,4930,4966,-1,4957,0:14 0:120 0:15002 0:15003 0:15101 0:15103 0:15105 3700:1100
1191,9,4,[Straghess] Great Hollow (DLC),13000,8007,0,0,3600,8007,0,11002,12000,5201,4962,-1,-1,0:14 0:15001 0:15005 0:15100 0:15102 0:15105
1192,9,4,[Straghess] Great Hollow (DLC),13000,8002,550,7705,3600,8002,0,11002,12001,4952,5212,-1,-1,0:14 0:601 0:15001 0:15003 0:15101 0:15102 0:15105
1193,9,4,[Straghess] Great Hollow (DLC),13000,8009,0,0,3600,8009,0,11001,12001,4950,4957,-1,-1,0:14 0:15002 0:15003 0:15101 0:15103 0:15104 3700:1100
1194,9,4,[Straghess] Great Hollow (DLC),13001,8009,0,0,3600,8009,0,11002,12001,4960,4964,-1,-1,0:14 0:15001 0:15005 0:15101 0:15103 0:15104
1195,9,5,[Straghess] Shrouded City (DLC),703,8004,0,0,0,0,0,1001,1025,4890,4963,-1,-1,0:15 300:1102 310:1105 360:1303 3700:1100 4000:12002
1196,9,5,[Straghess] Shrouded City (DLC),702,8006,3040,7725,3100,220,0,1001,1025,4960,4959,-1,-1,0:15 0:604 300:1101 310:1105 320:9001 360:1303 4000:12002
1197,9,5,[Straghess] Shrouded City (DLC),706,8010,3130,7705,3130,800,0,1001,1025,4976,4926,-1,-1,0:15 0:10001 300:1102 310:1105 360:1303 4000:12003
1198,9,5,[Straghess] Shrouded City (DLC),704,8007,0,0,0,0,0,1001,1025,4961,4920,-1,-1,0:15 300:1102 310:1105 350:1104 360:1302 4000:12002
1199,9,5,[Straghess] Shrouded City (DLC),702,8004,3110,7725,3110,801,0,1001,1025,5203,4979,-1,-1,0:15 0:10000 300:1102 310:1105 350:1104 360:1302 4000:12003
