ID,MAP,type,coord_index
104495,1094,46515,2761
104496,1094,46723,2750
104497,1094,46622,2753
104498,1094,53050,2526
104499,1094,53050,2524
104500,1094,53050,2529
104501,1094,53050,2520
104502,1094,53050,2525
104503,1094,53050,2527
104504,1094,53050,2530
104505,1094,53050,2521
104506,1094,46606,2605
104507,1094,46604,2602
104508,1094,46503,2607
104509,1094,46502,2601
104510,1094,46602,2606
104511,1094,46701,2604
104512,1094,46703,2603
104513,1094,49400,2713
104514,1094,38100,2109
104515,1094,34000,2103
104516,1094,34000,2112
104517,1094,40004,2314
104518,1094,43000,2308
104519,1094,43000,2312
104520,1094,53050,2528
104521,1094,53050,2522
104522,1095,38101,2126
104523,1095,50030,2107
104524,1095,50001,2101
104525,1095,50001,2113
104526,1095,38000,2111
104527,1095,50116,2104
104528,1095,50112,2117
104529,1095,50100,2114
104530,1095,50112,2120
104531,1095,32102,2103
104532,1095,32201,2100
104533,1095,32000,2110
104534,1095,32102,2116
104535,1095,45010,2358
104536,1095,41000,2307
104537,1095,41000,2300
104538,1095,41000,2302
104539,1095,45000,2306
104540,1095,40005,2305
104541,1095,43001,2314
104542,1095,40101,2310
104543,1095,46914,2757
104544,1095,46671,2756
104545,1095,49411,2190
104546,1095,46582,2762
104547,1095,46534,2758
104548,1095,46662,2755
104549,1095,46542,2750
104550,1095,46771,2760
104551,1095,45511,2759
104552,1095,46622,2761
104553,1095,46572,2753
104554,1095,46696,2754
104555,1095,46713,2763
104556,1095,53050,2522
104557,1095,53050,2521
104558,1095,53050,2525
104559,1095,53050,2520
104560,1095,53050,2529
104561,1095,53050,2524
104562,1095,53050,2528
104563,1095,53050,2527
104564,1095,46606,2605
104565,1095,46605,2604
104566,1095,46502,2601
104567,1095,46702,2602
104568,1095,46505,2606
104569,1095,46704,2607
104570,1095,46603,2603
104571,1095,50030,2109
104572,1095,50100,2106
104573,1095,32201,2112
104574,1095,37900,2312
104575,1095,45000,2313
104576,1095,40001,2301
104577,1095,53050,2530
104578,1095,53050,2523
104579,1096,20400,2104
104580,1096,38000,2126
104581,1096,50050,2114
104582,1096,50011,2111
104583,1096,50050,2107
104584,1096,38101,2109
104585,1096,50100,2116
104586,1096,50104,2120
104587,1096,50103,2110
104588,1096,50103,2112
104589,1096,32201,2117
104590,1096,32001,2103
104591,1096,32101,2113
104592,1096,32201,2101
104593,1096,41010,2358
104594,1096,41000,2314
104595,1096,41000,2301
104596,1096,41000,2306
104597,1096,45000,2305
104598,1096,40102,2302
104599,1096,43400,2312
104600,1096,40103,2313
104601,1096,46873,2757
104602,1096,46534,2756
104603,1096,49428,2190
104604,1096,46671,2755
104605,1096,46543,2750
104606,1096,46631,2753
104607,1096,46741,2758
104608,1096,46516,2754
104609,1096,46652,2763
104610,1096,46711,2760
104611,1096,46723,2759
104612,1096,46627,2761
104613,1096,46593,2762
104614,1096,46802,2603
104615,1096,46605,2606
104616,1096,46702,2602
104617,1096,46701,2604
104618,1096,46503,2607
104619,1096,46606,2605
104620,1096,46505,2601
104621,1096,49400,2713
104622,1096,50050,2100
104623,1096,50104,2106
104624,1096,45000,2300
104625,1096,40008,2310
104626,1096,43400,2307
104627,1097,38100,2121
104628,1097,50011,2107
104629,1097,50030,2109
104630,1097,50011,2110
104631,1097,38001,2111
104632,1097,50103,2100
104633,1097,50102,2108
104634,1097,50100,2116
104635,1097,50100,2117
104636,1097,32102,2103
104637,1097,32101,2113
104638,1097,32000,2112
104639,1097,32102,2114
104640,1097,44010,2350
104641,1097,41000,2305
104642,1097,41000,2314
104643,1097,41000,2307
104644,1097,45000,2310
104645,1097,40007,2308
104646,1097,43001,2301
104647,1097,43401,2313
104648,1097,46913,2757
104649,1097,46562,2756
104650,1097,49431,2190
104651,1097,46644,2759
104652,1097,46632,2763
104653,1097,46523,2753
104654,1097,46542,2760
104655,1097,46515,2750
104656,1097,46591,2762
104657,1097,46572,2758
104658,1097,46628,2761
104659,1097,46554,2755
104660,1097,45512,2754
104661,1097,46602,2607
104662,1097,46701,2606
104663,1097,46504,2602
104664,1097,46505,2601
104665,1097,46704,2605
104666,1097,46606,2604
104667,1097,46604,2603
104668,1097,50011,2120
104669,1097,38100,2104
104670,1097,50100,2106
104671,1097,45000,2312
104672,1097,40102,2302
104673,1097,43401,2306
104674,1098,38000,2122
104675,1098,50030,2112
104676,1098,50001,2101
104677,1098,50001,2104
104678,1098,38100,2113
104679,1098,50103,2108
104680,1098,50112,2111
104681,1098,50116,2120
104682,1098,50103,2116
104683,1098,34200,2117
104684,1098,34002,2106
104685,1098,34102,2103
104686,1098,34102,2109
104687,1098,44010,2351
104688,1098,41000,2310
104689,1098,41000,2312
104690,1098,41000,2313
104691,1098,45000,2307
104692,1098,40005,2302
104693,1098,40102,2314
104694,1098,43501,2306
104695,1098,46811,2757
104696,1098,46563,2756
104697,1098,49412,2190
104698,1098,46663,2761
104699,1098,46633,2763
104700,1098,46524,2753
104701,1098,46683,2754
104702,1098,46691,2759
104703,1098,46774,2750
104704,1098,46593,2758
104705,1098,46711,2755
104706,1098,46552,2760
104707,1098,46627,2762
104708,1098,53000,2526
104709,1098,53000,2530
104710,1098,53000,2523
104711,1098,53000,2527
104712,1098,53000,2521
104713,1098,53000,2528
104714,1098,53000,2524
104715,1098,53000,2525
104716,1098,46602,2601
104717,1098,46704,2602
104718,1098,46604,2604
104719,1098,46503,2606
104720,1098,46504,2605
104721,1098,46700,2607
104722,1098,46606,2603
104723,1098,49400,2716
104724,1098,50030,2110
104725,1098,50001,2114
104726,1098,50112,2107
104727,1098,37900,2305
104728,1098,45000,2308
104729,1098,40003,2300
104730,1098,53000,2529
104731,1098,53000,2520
104732,1099,38100,2127
104733,1099,50060,2113
104734,1099,50030,2111
104735,1099,50030,2106
104736,1099,38000,2100
104737,1099,50103,2107
104738,1099,50100,2114
104739,1099,50112,2101
104740,1099,50100,2110
104741,1099,34104,2104
104742,1099,34003,2120
104743,1099,34002,2108
104744,1099,34003,2116
104745,1099,44010,2360
104746,1099,41000,2300
104747,1099,41000,2312
104748,1099,41000,2307
104749,1099,45000,2301
104750,1099,40001,2314
104751,1099,43001,2313
104752,1099,40101,2306
104753,1099,46861,2757
104754,1099,46632,2756
104755,1099,49421,2190
104756,1099,46661,2763
104757,1099,46743,2754
104758,1099,46544,2753
104759,1099,46681,2761
104760,1099,46592,2762
104761,1099,45513,2759
104762,1099,46572,2760
104763,1099,46722,2755
104764,1099,46692,2750
104765,1099,46712,2758
104766,1099,46703,2604
104767,1099,46604,2601
104768,1099,46504,2602
104769,1099,46701,2606
104770,1099,46502,2607
104771,1099,46603,2605
104772,1099,46606,2603
104773,1099,49400,2710
104774,1099,50060,2109
104775,1099,50100,2103
104776,1099,50100,2117
104777,1099,45000,2302
104778,1099,40009,2308
104779,1099,40103,2305
104780,1100,30300,2121
104781,1100,50030,2117
104782,1100,50060,2108
104783,1100,30301,2109
104784,1100,50100,2104
104785,1100,50102,2116
104786,1100,50102,2111
104787,1100,34001,2110
104788,1100,34000,2100
104789,1100,34001,2113
104790,1100,43011,2350
104791,1100,41000,2312
104792,1100,41000,2305
104793,1100,41000,2308
104794,1100,40008,2310
104795,1100,40103,2313
104796,1100,43000,2301
104797,1100,46874,2757
104798,1100,46561,2756
104799,1100,49432,2190
104800,1100,46633,2763
104801,1100,46531,2761
104802,1100,46683,2750
104803,1100,46551,2755
104804,1100,46771,2762
104805,1100,46712,2760
104806,1100,46060,2643
104807,1100,46000,2630
104808,1100,46050,2658
104809,1100,46040,2649
104810,1100,46020,2629
104811,1100,46030,2616
104812,1100,46010,2651
104813,1100,46020,2620
104814,1100,46000,2653
104815,1100,46050,2661
104816,1100,46020,2656
104817,1100,46060,2640
104818,1100,46000,2650
104819,1100,46060,2645
104820,1100,46030,2641
104821,1100,46020,2648
104822,1100,46020,2652
104823,1100,46020,2631
104824,1100,46060,2662
104825,1100,46040,2657
104826,1100,46010,2647
104827,1100,46040,2615
104828,1100,46010,2618
104829,1100,46020,2619
104830,1100,46000,2644
104831,1100,46000,2646
104832,1100,46010,2628
104833,1100,46030,2659
104834,1100,46030,2642
104835,1100,46060,2632
104836,1100,46060,2617
104837,1100,46050,2654
104838,1100,46800,2607
104839,1100,46505,2606
104840,1100,46703,2602
104841,1100,46604,2605
104842,1100,49400,2716
104843,1100,34001,2114
104844,1100,34001,2112
104845,1100,45000,2307
104846,1100,40004,2314
104847,1101,30300,2125
104848,1101,50011,2112
104849,1101,50060,2104
104850,1101,30001,2111
104851,1101,50112,2110
104852,1101,50114,2116
104853,1101,50112,2100
104854,1101,32000,2114
104855,1101,32100,2101
104856,1101,32000,2113
104857,1101,44010,2357
104858,1101,41000,2312
104859,1101,41000,2301
104860,1101,41000,2314
104861,1101,40008,2300
104862,1101,40102,2308
104863,1101,43001,2313
104864,1101,46814,2757
104865,1101,46562,2756
104866,1101,49413,2190
104867,1101,46584,2763
104868,1101,46533,2755
104869,1101,46631,2750
104870,1101,46627,2760
104871,1101,46571,2761
104872,1101,46711,2762
104873,1101,53000,2523
104874,1101,53000,2533
104875,1101,53000,2522
104876,1101,53000,2529
104877,1101,53000,2527
104878,1101,53000,2530
104879,1101,53000,2528
104880,1101,53000,2520
104881,1101,46800,2606
104882,1101,46701,2607
104883,1101,46602,2605
104884,1101,46503,2602
104885,1101,49400,2712
104886,1101,50011,2109
104887,1101,32000,2117
104888,1101,37900,2310
104889,1101,45000,2305
104890,1101,53000,2524
104891,1101,53000,2526
104892,1102,38000,2122
104893,1102,50011,2110
104894,1102,50050,2116
104895,1102,38101,2101
104896,1102,50103,2113
104897,1102,50112,2112
104898,1102,50103,2108
104899,1102,34104,2111
104900,1102,34300,2114
104901,1102,34104,2104
104902,1102,43020,2351
104903,1102,41000,2308
104904,1102,41000,2300
104905,1102,41000,2310
104906,1102,40009,2314
104907,1102,43000,2305
104908,1102,40101,2313
104909,1102,46862,2757
104910,1102,46531,2756
104911,1102,49433,2190
104912,1102,46642,2762
104913,1102,46561,2750
104914,1102,46671,2760
104915,1102,45514,2755
104916,1102,46593,2763
104917,1102,46572,2761
104918,1102,46606,2605
104919,1102,46702,2602
104920,1102,46605,2606
104921,1102,46505,2607
104922,1102,49400,2710
104923,1102,50050,2109
104924,1102,34300,2117
104925,1102,37900,2307
104926,1102,45000,2312
104927,1103,38000,2121
104928,1103,50030,2100
104929,1103,50050,2109
104930,1103,38001,2113
104931,1103,50103,2114
104932,1103,50102,2111
104933,1103,50102,2112
104934,1103,32000,2104
104935,1103,32101,2116
104936,1103,32101,2117
104937,1103,45010,2350
104938,1103,41000,2305
104939,1103,41000,2307
104940,1103,41000,2301
104941,1103,40008,2312
104942,1103,40102,2314
104943,1103,43001,2310
104944,1103,46823,2757
104945,1103,46524,2756
104946,1103,49434,2190
104947,1103,46643,2763
104948,1103,46743,2750
104949,1103,46682,2755
104950,1103,46628,2760
104951,1103,46651,2762
104952,1103,46712,2761
104953,1103,46605,2602
104954,1103,46606,2606
104955,1103,46700,2607
104956,1103,46503,2605
104957,1103,49400,2717
104958,1103,32000,2108
104959,1103,32101,2110
104960,1103,43001,2308
104961,1103,43001,2313
104962,1104,30001,2126
104963,1104,50030,2113
104964,1104,50020,2104
104965,1104,30301,2101
104966,1104,50102,2114
104967,1104,50112,2110
104968,1104,50102,2117
104969,1104,32200,2111
104970,1104,32001,2116
104971,1104,32200,2112
104972,1104,43020,2358
104973,1104,41000,2312
104974,1104,41000,2310
104975,1104,41000,2314
104976,1104,40101,2313
104977,1104,43400,2300
104978,1104,40102,2305
104979,1104,46811,2757
104980,1104,46661,2756
104981,1104,49422,2190
104982,1104,46521,2761
104983,1104,46583,2762
104984,1104,46561,2760
104985,1104,46724,2750
104986,1104,46591,2755
104987,1104,46515,2763
104988,1104,46603,2607
104989,1104,46604,2605
104990,1104,46702,2602
104991,1104,46502,2606
104992,1104,30001,2109
104993,1104,50102,2100
104994,1104,45000,2307
104995,1104,40008,2301
104996,1105,38100,2126
104997,1105,50030,2116
104998,1105,50040,2100
104999,1105,38001,2101
105000,1105,50102,2104
105001,1105,50114,2114
105002,1105,50102,2120
105003,1105,34101,2117
105004,1105,34300,2113
105005,1105,41010,2358
105006,1105,41000,2314
105007,1105,41000,2307
105008,1105,41000,2300
105009,1105,40007,2302
105010,1105,43000,2305
105011,1105,40101,2313
105012,1105,46952,2757
105013,1105,46672,2756
105014,1105,49423,2190
105015,1105,46663,2753
105016,1105,46544,2750
105017,1105,46742,2755
105018,1105,45511,2762
105019,1105,46572,2754
105020,1105,46774,2763
105021,1105,53000,2522
105022,1105,53000,2528
105023,1105,53000,2520
105024,1105,53000,2529
105025,1105,53000,2530
105026,1105,53000,2521
105027,1105,53000,2534
105028,1105,53000,2524
105029,1105,46703,2602
105030,1105,46602,2605
105031,1105,46504,2601
105032,1105,46603,2607
105033,1105,49400,2715
105034,1105,50030,2109
105035,1105,38001,2103
105036,1105,37900,2301
105037,1105,45000,2312
105038,1105,53000,2523
105039,1105,53000,2526
105040,1106,38100,2129
105041,1106,50001,2101
105042,1106,50011,2104
105043,1106,38001,2100
105044,1106,50103,2114
105045,1106,50116,2117
105046,1106,50103,2103
105047,1106,32102,2108
105048,1106,32100,2113
105049,1106,43020,2364
105050,1106,41000,2300
105051,1106,41000,2301
105052,1106,41000,2313
105053,1106,40008,2302
105054,1106,40103,2307
105055,1106,43501,2305
105056,1106,46812,2757
105057,1106,46682,2756
105058,1106,49424,2190
105059,1106,46531,2754
105060,1106,46543,2763
105061,1106,46631,2753
105062,1106,46721,2750
105063,1106,46513,2755
105064,1106,46712,2762
105065,1106,46504,2605
105066,1106,46605,2602
105067,1106,46606,2607
105068,1106,46701,2601
105069,1106,50011,2116
105070,1106,38001,2120
105071,1106,37900,2312
105072,1106,45000,2308
105073,1106,20800,2109
105074,1107,38000,2121
105075,1107,50050,2100
105076,1107,50001,2103
105077,1107,38001,2114
105078,1107,50103,2120
105079,1107,50116,2116
105080,1107,50103,2104
105081,1107,34001,2117
105082,1107,34101,2113
105083,1107,43010,2350
105084,1107,41000,2301
105085,1107,41000,2314
105086,1107,41000,2307
105087,1107,40003,2312
105088,1107,43401,2308
105089,1107,40101,2305
105090,1107,46813,2757
105091,1107,46521,2756
105092,1107,49435,2190
105093,1107,46633,2755
105094,1107,46673,2762
105095,1107,46584,2750
105096,1107,46721,2753
105097,1107,46714,2763
105098,1107,46511,2754
105099,1107,53050,2524
105100,1107,53050,2521
105101,1107,53050,2530
105102,1107,53050,2520
105103,1107,53050,2534
105104,1107,53050,2522
105105,1107,53050,2529
105106,1107,53050,2528
105107,1107,46700,2607
105108,1107,46605,2605
105109,1107,46602,2601
105110,1107,46505,2602
105111,1107,50050,2108
105112,1107,34001,2109
105113,1107,40006,2302
105114,1107,43000,2313
105115,1107,53050,2523
105116,1107,53050,2526
105117,1108,30000,2122
105118,1108,50050,2114
105119,1108,50020,2101
105120,1108,30301,2108
105121,1108,50116,2113
105122,1108,50103,2104
105123,1108,50116,2120
105124,1108,32200,2117
105125,1108,32100,2103
105126,1108,43011,2351
105127,1108,41000,2314
105128,1108,41000,2305
105129,1108,41000,2308
105130,1108,40002,2302
105131,1108,43400,2312
105132,1108,43401,2307
105133,1108,46823,2757
105134,1108,46743,2756
105135,1108,49414,2190
105136,1108,46524,2755
105137,1108,46531,2753
105138,1108,46561,2762
105139,1108,45512,2754
105140,1108,46592,2750
105141,1108,46693,2763
105142,1108,46800,2607
105143,1108,46603,2605
105144,1108,46703,2602
105145,1108,46502,2601
105146,1108,49400,2714
105147,1108,32200,2109
105148,1108,32100,2116
105149,1108,40102,2300
105150,1108,40103,2313
105151,1109,20800,2109
105152,1109,38100,2125
105153,1109,50020,2116
105154,1109,50050,2120
105155,1109,38101,2114
105156,1109,50100,2100
105157,1109,50116,2113
105158,1109,50100,2103
105159,1109,32001,2101
105160,1109,32102,2104
105161,1109,43010,2357
105162,1109,41000,2312
105163,1109,41000,2300
105164,1109,41000,2308
105165,1109,40003,2313
105166,1109,40103,2302
105167,1109,43400,2314
105168,1109,46821,2757
105169,1109,46532,2756
105170,1109,49425,2190
105171,1109,46641,2755
105172,1109,46524,2763
105173,1109,46663,2750
105174,1109,45513,2753
105175,1109,46591,2754
105176,1109,46551,2762
105177,1109,46602,2605
105178,1109,46502,2607
105179,1109,46703,2602
105180,1109,46606,2601
105181,1109,50020,2117
105182,1109,45000,2305
105183,1109,43400,2301
105184,1110,38001,2127
105185,1110,50060,2103
105186,1110,50011,2110
105187,1110,38100,2104
105188,1110,50100,2107
105189,1110,50103,2101
105190,1110,50100,2111
105191,1110,32100,2117
105192,1110,32200,2120
105193,1110,32200,2106
105194,1110,41010,2360
105195,1110,41000,2313
105196,1110,41000,2306
105197,1110,41000,2300
105198,1110,40005,2301
105199,1110,40102,2302
105200,1110,46914,2757
105201,1110,46642,2756
105202,1110,49426,2190
105203,1110,46683,2315
105204,1110,46753,2309
105205,1110,46562,2322
105206,1110,46671,2320
105207,1110,46662,2318
105208,1110,46764,2319
105209,1110,46522,2761
105210,1110,46632,2750
105211,1110,46573,2760
105212,1110,45514,2754
105213,1110,46774,2753
105214,1110,46592,2759
105215,1110,46621,2755
105216,1110,46694,2758
105217,1110,53050,2531
105218,1110,53050,2521
105219,1110,53050,2525
105220,1110,53050,2524
105221,1110,53050,2532
105222,1110,53050,2528
105223,1110,53050,2527
105224,1110,53050,2522
105225,1110,46800,2606
105226,1110,46606,2602
105227,1110,46703,2601
105228,1110,46504,2604
105229,1110,46704,2607
105230,1110,46604,2603
105231,1110,41300,2321
105232,1110,43300,2317
105233,1110,43301,2316
105234,1110,50100,2116
105235,1110,32200,2100
105236,1110,45000,2305
105237,1110,43501,2314
105238,1110,53050,2523
105239,1110,53050,2520
105240,1111,38000,2127
105241,1111,50050,2101
105242,1111,50020,2104
105243,1111,38001,2107
105244,1111,50104,2110
105245,1111,50114,2117
105246,1111,50104,2116
105247,1111,32200,2100
105248,1111,32201,2106
105249,1111,32200,2103
105250,1111,43010,2360
105251,1111,41000,2305
105252,1111,41000,2301
105253,1111,41000,2300
105254,1111,40003,2313
105255,1111,40102,2306
105256,1111,46871,2757
105257,1111,46683,2756
105258,1111,49427,2190
105259,1111,46642,2309
105260,1111,46661,2315
105261,1111,46631,2320
105262,1111,46763,2322
105263,1111,46753,2319
105264,1111,46674,2318
105265,1111,46741,2750
105266,1111,46523,2760
105267,1111,45511,2758
105268,1111,46592,2755
105269,1111,46627,2753
105270,1111,46713,2761
105271,1111,46651,2759
105272,1111,46774,2754
105273,1111,53000,2528
105274,1111,53000,2524
105275,1111,53000,2521
105276,1111,53000,2527
105277,1111,53000,2525
105278,1111,53000,2532
105279,1111,53000,2520
105280,1111,53000,2522
105281,1111,46702,2601
105282,1111,46701,2607
105283,1111,46502,2602
105284,1111,46602,2606
105285,1111,46603,2604
105286,1111,46503,2603
105287,1111,41300,2321
105288,1111,43300,2317
105289,1111,43301,2316
105290,1111,49400,2710
105291,1111,50050,2111
105292,1111,50114,2120
105293,1111,40101,2302
105294,1111,43400,2314
105295,1111,53000,2531
105296,1111,53000,2523
105297,1112,38000,2122
105298,1112,50030,2106
105299,1112,50050,2110
105300,1112,38001,2107
105301,1112,50112,2111
105302,1112,50102,2101
105303,1112,50102,2103
105304,1112,32201,2120
105305,1112,32001,2116
105306,1112,32001,2104
105307,1112,43010,2351
105308,1112,41000,2306
105309,1112,41000,2300
105310,1112,41000,2305
105311,1112,40002,2310
105312,1112,40101,2302
105313,1112,46863,2757
105314,1112,46522,2756
105315,1112,49415,2190
105316,1112,46663,2316
105317,1112,46532,2320
105318,1112,46682,2322
105319,1112,46562,2315
105320,1112,46643,2317
105321,1112,46762,2318
105322,1112,46631,2754
105323,1112,46541,2750
105324,1112,46724,2760
105325,1112,46628,2753
105326,1112,45512,2758
105327,1112,46714,2761
105328,1112,46774,2755
105329,1112,46516,2759
105330,1112,46703,2604
105331,1112,46503,2602
105332,1112,46504,2601
105333,1112,46603,2606
105334,1112,46606,2607
105335,1112,46700,2603
105336,1112,41300,2321
105337,1112,43300,2309
105338,1112,43301,2319
105339,1112,38001,2112
105340,1112,50102,2117
105341,1112,37900,2314
105342,1112,40003,2313
105343,1113,30001,2121
105344,1113,50030,2104
105345,1113,50001,2116
105346,1113,30300,2117
105347,1113,50114,2111
105348,1113,50104,2103
105349,1113,50114,2100
105350,1113,34200,2120
105351,1113,34002,2107
105352,1113,34200,2110
105353,1113,43020,2350
105354,1113,41000,2302
105355,1113,41000,2314
105356,1113,41000,2306
105357,1113,40000,2310
105358,1113,40101,2301
105359,1113,46864,2757
105360,1113,46643,2756
105361,1113,49436,2190
105362,1113,46632,2315
105363,1113,46753,2320
105364,1113,46561,2316
105365,1113,46533,2322
105366,1113,46673,2317
105367,1113,46663,2318
105368,1113,46521,2753
105369,1113,46741,2754
105370,1113,46623,2761
105371,1113,46724,2759
105372,1113,46593,2750
105373,1113,46516,2755
105374,1113,46774,2758
105375,1113,46571,2760
105376,1113,46800,2601
105377,1113,46700,2607
105378,1113,46606,2603
105379,1113,46603,2604
105380,1113,46703,2606
105381,1113,46504,2602
105382,1113,41300,2321
105383,1113,43301,2309
105384,1113,43300,2319
105385,1113,49400,2712
105386,1113,50030,2106
105387,1113,50104,2112
105388,1113,45000,2313
105389,1113,40102,2305
105390,1114,20500,2106
105391,1114,30301,2121
105392,1114,50030,2110
105393,1114,50011,2117
105394,1114,30000,2112
105395,1114,50114,2103
105396,1114,50102,2111
105397,1114,50114,2107
105398,1114,34000,2104
105399,1114,34103,2116
105400,1114,34103,2120
105401,1114,43411,2350
105402,1114,41000,2302
105403,1114,41000,2313
105404,1114,41000,2305
105405,1114,40103,2301
105406,1114,40102,2310
105407,1114,46874,2757
105408,1114,46681,2756
105409,1114,49428,2190
105410,1114,46644,2317
105411,1114,46633,2319
105412,1114,46662,2315
105413,1114,46524,2322
105414,1114,46762,2320
105415,1114,46672,2316
105416,1114,46743,2761
105417,1114,46543,2760
105418,1114,46554,2750
105419,1114,46771,2755
105420,1114,46722,2758
105421,1114,45513,2753
105422,1114,46572,2759
105423,1114,46515,2754
105424,1114,46701,2603
105425,1114,46605,2604
105426,1114,46505,2601
105427,1114,46606,2606
105428,1114,46700,2607
105429,1114,46502,2602
105430,1114,41300,2321
105431,1114,43300,2318
105432,1114,43301,2309
105433,1114,49400,2711
105434,1114,34103,2100
105435,1114,45000,2306
105436,1114,40007,2314
105437,1115,52400,1107
105438,1115,52570,1110
105439,1115,52460,1108
105440,1115,52520,1109
105441,1115,53580,1141
105442,1115,53540,1142
105443,1115,53620,1143
105444,1115,53500,1144
105445,1115,49272,1114
105446,1115,49212,1115
105447,1115,49252,1116
105448,1115,53610,1145
105449,1115,53490,1146
105450,1115,53530,1147
105451,1115,53560,1148
105452,1115,48002,1111
105453,1115,49172,1112
105454,1115,49182,1113
105455,1115,45514,1161
105456,1115,46722,1164
105457,1115,46652,1165
105458,1115,46572,1160
105459,1115,46591,1158
105460,1115,46773,1157
105461,1115,46553,1163
105462,1115,46631,1159
105463,1115,46641,1162
105464,1115,46544,1155
105465,1115,46534,1156
105466,1115,51000,1150
105467,1115,51000,1153
105468,1115,51105,1151
105469,1115,51106,1152
105470,1115,46524,1103
105471,1115,53670,1135
105472,1115,53800,1136
105473,1115,53810,1137
105474,1115,53710,1138
105475,1115,53880,1139
105476,1115,53890,1140
105477,1115,49400,1175
105478,1115,53990,1210
105479,1115,46581,1166
105480,1116,52420,1107
105481,1116,52570,1110
105482,1116,52450,1108
105483,1116,52500,1109
105484,1116,53590,1141
105485,1116,53570,1142
105486,1116,53630,1143
105487,1116,53510,1144
105488,1116,49302,1114
105489,1116,49212,1115
105490,1116,49262,1116
105491,1116,53600,1145
105492,1116,53640,1146
105493,1116,53520,1147
105494,1116,53550,1148
105495,1116,49272,1111
105496,1116,49202,1112
105497,1116,48402,1113
105498,1116,46713,1165
105499,1116,46573,1160
105500,1116,46695,1163
105501,1116,45511,1157
105502,1116,46771,1164
105503,1116,46581,1158
105504,1116,46653,1161
105505,1116,46672,1159
105506,1116,46642,1162
105507,1116,46523,1155
105508,1116,46561,1156
105509,1116,51000,1150
105510,1116,51000,1153
105511,1116,46533,1103
105512,1116,53670,1135
105513,1116,53800,1136
105514,1116,53810,1137
105515,1116,53710,1138
105516,1116,53880,1139
105517,1116,53890,1140
105518,1116,53000,1200
105519,1116,53000,1201
105520,1116,53000,1202
105521,1116,51100,1151
105522,1116,51150,1152
105523,1116,53990,1213
105524,1116,46682,1166
105525,1117,52420,1107
105526,1117,52570,1110
105527,1117,52460,1108
105528,1117,52500,1109
105529,1117,53580,1141
105530,1117,53540,1142
105531,1117,53620,1143
105532,1117,53500,1144
105533,1117,49272,1114
105534,1117,49302,1115
105535,1117,48502,1116
105536,1117,53610,1145
105537,1117,53490,1146
105538,1117,53530,1147
105539,1117,53550,1148
105540,1117,49282,1111
105541,1117,49252,1112
105542,1117,49232,1113
105543,1117,46516,1155
105544,1117,46571,1160
105545,1117,46653,1158
105546,1117,45512,1161
105547,1117,46772,1164
105548,1117,46723,1163
105549,1117,46691,1157
105550,1117,46632,1159
105551,1117,46561,1165
105552,1117,46642,1156
105553,1117,46672,1162
105554,1117,51000,1152
105555,1117,51000,1153
105556,1117,51051,1150
105557,1117,46663,1103
105558,1117,53670,1135
105559,1117,53800,1136
105560,1117,53810,1137
105561,1117,53710,1138
105562,1117,53880,1139
105563,1117,53890,1140
105564,1117,49400,1171
105565,1117,51108,1151
105566,1117,53990,1211
105567,1117,46581,1166
105568,1118,52400,1107
105569,1118,52570,1110
105570,1118,52460,1108
105571,1118,52500,1109
105572,1118,53590,1141
105573,1118,53570,1142
105574,1118,53630,1143
105575,1118,53510,1144
105576,1118,49172,1114
105577,1118,49242,1115
105578,1118,48802,1116
105579,1118,53600,1145
105580,1118,53640,1146
105581,1118,53520,1147
105582,1118,53560,1148
105583,1118,49102,1111
105584,1118,47802,1112
105585,1118,48402,1113
105586,1118,46516,1157
105587,1118,46628,1155
105588,1118,46773,1164
105589,1118,46572,1158
105590,1118,46714,1163
105591,1118,46721,1160
105592,1118,46651,1162
105593,1118,46673,1161
105594,1118,46642,1159
105595,1118,46534,1165
105596,1118,46632,1156
105597,1118,51000,1152
105598,1118,51000,1151
105599,1118,46521,1103
105600,1118,53670,1135
105601,1118,53800,1136
105602,1118,53810,1137
105603,1118,53710,1138
105604,1118,53880,1139
105605,1118,53890,1140
105606,1118,49400,1173
105607,1118,51050,1150
105608,1118,51107,1153
105609,1118,46563,1166
105610,1119,52400,1107
105611,1119,52550,1110
105612,1119,52460,1108
105613,1119,52520,1109
105614,1119,53590,1141
105615,1119,53570,1142
105616,1119,53630,1143
105617,1119,53510,1144
105618,1119,49292,1114
105619,1119,49242,1115
105620,1119,48302,1116
105621,1119,53610,1145
105622,1119,53490,1146
105623,1119,53530,1147
105624,1119,53560,1148
105625,1119,49172,1111
105626,1119,48102,1112
105627,1119,48802,1113
105628,1119,46692,1162
105629,1119,45513,1155
105630,1119,46711,1160
105631,1119,46651,1164
105632,1119,46531,1158
105633,1119,46625,1161
105634,1119,46551,1156
105635,1119,46632,1165
105636,1119,46683,1159
105637,1119,46642,1157
105638,1119,46522,1163
105639,1119,51000,1152
105640,1119,51000,1150
105641,1119,46674,1103
105642,1119,53670,1135
105643,1119,53800,1136
105644,1119,53810,1137
105645,1119,53720,1138
105646,1119,53900,1139
105647,1119,53910,1140
105648,1119,49400,1176
105649,1119,53050,1202
105650,1119,53050,1201
105651,1119,53050,1200
105652,1119,51108,1151
105653,1119,51050,1153
105654,1119,46582,1166
105655,1120,52400,1107
105656,1120,52570,1110
105657,1120,52450,1108
105658,1120,52500,1109
105659,1120,53590,1141
